epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
6,val,16.8,16,95,1.847,0.2
6,val,21.1,20,95,1.8522,0.3
6,val,25.3,24,95,1.8516,0.3
6,val,29.5,28,95,1.8598,0.3
6,val,33.7,32,95,1.8587,0.3
6,val,37.9,36,95,1.8631,0.4
6,val,42.1,40,95,1.8643,0.4
6,val,46.3,44,95,1.8675,0.4
6,val,50.5,48,95,1.8711,0.4
6,val,54.7,52,95,1.8734,0.6
6,val,58.9,56,95,1.8675,0.6
6,val,63.2,60,95,1.8682,0.6
6,val,67.4,64,95,1.8677,0.6
6,val,71.6,68,95,1.8634,0.7
6,val,75.8,72,95,1.8633,0.7
6,val,80.0,76,95,1.8563,0.8
6,val,84.2,80,95,1.8582,0.8
6,val,88.4,84,95,1.8563,0.8
6,val,92.6,88,95,1.855,0.8
6,val,96.8,92,95,1.8573,0.8
6,val,100.0,95,95,1.8585,0.9
7,train,4.8,21,438,1.9986,0.3
7,train,9.6,42,438,1.9969,0.4
7,train,14.4,63,438,1.9956,0.5
7,train,19.2,84,438,1.9963,0.7
7,train,24.0,105,438,1.9948,0.9
7,train,28.8,126,438,1.9916,1.0
7,train,33.6,147,438,1.9914,1.1
7,train,38.4,168,438,1.9909,1.2
7,train,43.2,189,438,1.9923,1.5
7,train,47.9,210,438,1.9951,1.6
7,train,52.7,231,438,1.9959,1.8
7,train,57.5,252,438,1.9961,2.0
7,train,62.3,273,438,1.9959,2.2
7,train,67.1,294,438,1.9966,2.5
7,train,71.9,315,438,1.997,2.7
7,train,76.7,336,438,1.9979,2.8
7,train,81.5,357,438,1.9972,3.1
7,train,86.3,378,438,1.997,3.2
7,train,91.1,399,438,1.9967,3.5
7,train,95.9,420,438,1.9961,3.8
7,train,100.0,438,438,1.9962,3.9
7,val,4.2,4,95,1.8709,0.2
7,val,8.4,8,95,1.8581,0.2
7,val,12.6,12,95,1.8632,0.2
7,val,16.8,16,95,1.8716,0.2
7,val,21.1,20,95,1.8743,0.3
7,val,25.3,24,95,1.8738,0.3
7,val,29.5,28,95,1.8796,0.5
7,val,33.7,32,95,1.877,0.6
7,val,37.9,36,95,1.878,0.6
7,val,42.1,40,95,1.8768,0.7
7,val,46.3,44,95,1.8784,0.7
7,val,50.5,48,95,1.8795,0.7
7,val,54.7,52,95,1.8771,0.7
7,val,58.9,56,95,1.8683,0.7
7,val,63.2,60,95,1.8693,0.7
7,val,67.4,64,95,1.8693,0.8
7,val,71.6,68,95,1.8663,0.8
7,val,75.8,72,95,1.866,0.8
7,val,80.0,76,95,1.8598,0.8
7,val,84.2,80,95,1.8613,0.9
7,val,88.4,84,95,1.8596,0.9
7,val,92.6,88,95,1.8584,0.9
7,val,96.8,92,95,1.8608,0.9
7,val,100.0,95,95,1.8617,0.9
8,train,4.8,21,438,1.9942,0.2
8,train,9.6,42,438,1.9891,0.4
8,train,14.4,63,438,1.9875,0.5
8,train,19.2,84,438,1.9897,0.7
8,train,24.0,105,438,1.9899,0.8
8,train,28.8,126,438,1.9892,0.9
8,train,33.6,147,438,1.9889,1.1
8,train,38.4,168,438,1.989,1.2
8,train,43.2,189,438,1.9875,1.4
8,train,47.9,210,438,1.9862,1.6
8,train,52.7,231,438,1.9857,1.8
8,train,57.5,252,438,1.9854,1.9
8,train,62.3,273,438,1.9859,2.2
8,train,67.1,294,438,1.9861,2.4
8,train,71.9,315,438,1.9868,2.6
8,train,76.7,336,438,1.9866,2.8
8,train,81.5,357,438,1.9862,2.9
8,train,86.3,378,438,1.9863,3.2
8,train,91.1,399,438,1.9862,3.5
8,train,95.9,420,438,1.9873,3.6
8,train,100.0,438,438,1.9877,3.7
8,val,4.2,4,95,1.8996,0.2
8,val,8.4,8,95,1.886,0.2
8,val,12.6,12,95,1.8968,0.2
8,val,16.8,16,95,1.9171,0.3
8,val,21.1,20,95,1.916,0.3
8,val,25.3,24,95,1.9119,0.3
8,val,29.5,28,95,1.9146,0.3
8,val,33.7,32,95,1.9082,0.4
8,val,37.9,36,95,1.9058,0.6
8,val,42.1,40,95,1.9012,0.6
8,val,46.3,44,95,1.9012,0.6
8,val,50.5,48,95,1.9004,0.6
8,val,54.7,52,95,1.8951,0.6
8,val,58.9,56,95,1.8843,0.6
8,val,63.2,60,95,1.8847,0.7
8,val,67.4,64,95,1.8842,0.7
8,val,71.6,68,95,1.8811,0.9
8,val,75.8,72,95,1.8804,0.9
8,val,80.0,76,95,1.8748,0.9
8,val,84.2,80,95,1.8746,0.9
8,val,88.4,84,95,1.8742,1.0
8,val,92.6,88,95,1.8729,1.0
8,val,96.8,92,95,1.8753,1.0
8,val,100.0,95,95,1.8761,1.0
9,train,4.8,21,438,1.9971,0.2
9,train,9.6,42,438,1.9903,0.3
9,train,14.4,63,438,1.9824,0.4
9,train,19.2,84,438,1.9804,0.6
9,train,24.0,105,438,1.9787,0.8
9,train,28.8,126,438,1.9778,1.0
9,train,33.6,147,438,1.9797,1.1
9,train,38.4,168,438,1.9816,1.2
9,train,43.2,189,438,1.9827,1.5
9,train,47.9,210,438,1.9832,1.6
9,train,52.7,231,438,1.9832,1.9
9,train,57.5,252,438,1.9828,2.1
9,train,62.3,273,438,1.9825,2.2
9,train,67.1,294,438,1.9833,2.5
9,train,71.9,315,438,1.9825,2.6
9,train,76.7,336,438,1.9826,2.9
9,train,81.5,357,438,1.9824,3.2
9,train,86.3,378,438,1.9818,3.3
9,train,91.1,399,438,1.9827,3.5
9,train,95.9,420,438,1.9829,3.9
9,train,100.0,438,438,1.9821,4.0
9,val,4.2,4,95,1.86,0.1
9,val,8.4,8,95,1.8423,0.1
