epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
9,train,44.7,396,886,1.6899,0.8
9,train,49.7,440,886,1.6912,0.9
9,train,54.6,484,886,1.6915,1.0
9,train,59.6,528,886,1.6906,1.1
9,train,64.6,572,886,1.6904,1.2
9,train,69.5,616,886,1.6911,1.3
9,train,74.5,660,886,1.6897,1.4
9,train,79.5,704,886,1.6891,1.4
9,train,84.4,748,886,1.6903,1.5
9,train,89.4,792,886,1.6896,1.6
9,train,94.4,836,886,1.6899,1.7
9,train,99.3,880,886,1.6902,1.8
9,train,100.0,886,886,1.6903,1.8
9,val,4.5,8,179,1.7223,0.0
9,val,8.9,16,179,1.7392,0.0
9,val,13.4,24,179,1.7419,0.1
9,val,17.9,32,179,1.7273,0.1
9,val,22.3,40,179,1.7382,0.1
9,val,26.8,48,179,1.7529,0.1
9,val,31.3,56,179,1.7538,0.1
9,val,35.8,64,179,1.7615,0.1
9,val,40.2,72,179,1.7584,0.2
9,val,44.7,80,179,1.7562,0.2
9,val,49.2,88,179,1.7465,0.2
9,val,53.6,96,179,1.7533,0.2
9,val,58.1,104,179,1.7521,0.2
9,val,62.6,112,179,1.7506,0.2
9,val,67.0,120,179,1.753,0.3
9,val,71.5,128,179,1.7555,0.3
9,val,76.0,136,179,1.7555,0.3
9,val,80.4,144,179,1.7557,0.3
9,val,84.9,152,179,1.7515,0.3
9,val,89.4,160,179,1.7504,0.3
9,val,93.9,168,179,1.7553,0.4
9,val,98.3,176,179,1.7505,0.4
9,val,100.0,179,179,1.7492,0.4
10,train,5.0,44,886,1.6672,0.1
10,train,9.9,88,886,1.6646,0.2
10,train,14.9,132,886,1.667,0.3
10,train,19.9,176,886,1.6621,0.4
10,train,24.8,220,886,1.6573,0.5
10,train,29.8,264,886,1.6612,0.5
10,train,34.8,308,886,1.6631,0.6
10,train,39.7,352,886,1.6649,0.7
10,train,44.7,396,886,1.6631,0.8
10,train,49.7,440,886,1.6628,0.9
10,train,54.6,484,886,1.6655,1.0
10,train,59.6,528,886,1.6662,1.1
10,train,64.6,572,886,1.6661,1.2
10,train,69.5,616,886,1.6668,1.3
10,train,74.5,660,886,1.6674,1.4
10,train,79.5,704,886,1.6688,1.4
10,train,84.4,748,886,1.6684,1.5
10,train,89.4,792,886,1.668,1.6
10,train,94.4,836,886,1.6688,1.7
10,train,99.3,880,886,1.6699,1.8
10,train,100.0,886,886,1.6698,1.8
10,val,4.5,8,179,1.7751,0.0
10,val,8.9,16,179,1.7579,0.0
10,val,13.4,24,179,1.7499,0.1
10,val,17.9,32,179,1.7377,0.1
10,val,22.3,40,179,1.7454,0.1
10,val,26.8,48,179,1.7427,0.1
10,val,31.3,56,179,1.7343,0.1
10,val,35.8,64,179,1.7376,0.1
10,val,40.2,72,179,1.7382,0.2
10,val,44.7,80,179,1.7422,0.2
10,val,49.2,88,179,1.7365,0.2
10,val,53.6,96,179,1.7442,0.2
10,val,58.1,104,179,1.7396,0.2
10,val,62.6,112,179,1.7391,0.2
10,val,67.0,120,179,1.74,0.3
10,val,71.5,128,179,1.7412,0.3
10,val,76.0,136,179,1.7396,0.3
10,val,80.4,144,179,1.7412,0.3
10,val,84.9,152,179,1.7383,0.3
10,val,89.4,160,179,1.7397,0.3
10,val,93.9,168,179,1.7426,0.4
10,val,98.3,176,179,1.7388,0.4
10,val,100.0,179,179,1.7383,0.4
11,train,5.0,44,886,1.6463,0.1
11,train,9.9,88,886,1.638,0.2
11,train,14.9,132,886,1.6365,0.3
11,train,19.9,176,886,1.6366,0.4
11,train,24.8,220,886,1.6331,0.5
11,train,29.8,264,886,1.6355,0.5
11,train,34.8,308,886,1.6388,0.6
11,train,39.7,352,886,1.6382,0.7
11,train,44.7,396,886,1.6403,0.8
11,train,49.7,440,886,1.6425,0.9
11,train,54.6,484,886,1.646,1.0
11,train,59.6,528,886,1.6475,1.1
11,train,64.6,572,886,1.6458,1.2
11,train,69.5,616,886,1.6458,1.3
