epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
6,train,28.8,126,437,1.5523,1.9
6,train,33.6,147,437,1.552,2.2
6,train,38.4,168,437,1.5535,2.7
6,train,43.2,189,437,1.5526,2.9
6,train,48.1,210,437,1.5539,3.4
6,train,52.9,231,437,1.5541,3.7
6,train,57.7,252,437,1.5544,4.0
6,train,62.5,273,437,1.5534,4.5
6,train,67.3,294,437,1.5529,4.8
6,train,72.1,315,437,1.5537,5.1
6,train,76.9,336,437,1.5548,5.5
6,train,81.7,357,437,1.5546,5.8
6,train,86.5,378,437,1.5555,6.1
6,train,91.3,399,437,1.555,6.6
6,train,96.1,420,437,1.5538,6.8
6,train,100.0,437,437,1.5539,7.4
6,val,4.3,4,93,1.4658,0.1
6,val,8.6,8,93,1.4421,0.2
6,val,12.9,12,93,1.4193,0.2
6,val,17.2,16,93,1.4085,0.2
6,val,21.5,20,93,1.4107,0.3
6,val,25.8,24,93,1.409,0.3
6,val,30.1,28,93,1.4051,0.3
6,val,34.4,32,93,1.4019,0.4
6,val,38.7,36,93,1.3944,0.4
6,val,43.0,40,93,1.3874,0.6
6,val,47.3,44,93,1.384,0.6
6,val,51.6,48,93,1.3695,0.7
6,val,55.9,52,93,1.3818,0.7
6,val,60.2,56,93,1.3851,0.7
6,val,64.5,60,93,1.3824,0.8
6,val,68.8,64,93,1.385,0.8
6,val,73.1,68,93,1.3762,0.8
6,val,77.4,72,93,1.3817,0.9
6,val,81.7,76,93,1.3833,0.9
6,val,86.0,80,93,1.3828,1.0
6,val,90.3,84,93,1.3884,1.0
6,val,94.6,88,93,1.3878,1.2
6,val,98.9,92,93,1.3876,1.2
6,val,100.0,93,93,1.3878,1.2
7,train,4.8,21,437,1.5672,0.3
7,train,9.6,42,437,1.5467,0.6
7,train,14.4,63,437,1.5484,0.8
7,train,19.2,84,437,1.5447,1.2
7,train,24.0,105,437,1.5374,1.6
7,train,28.8,126,437,1.5344,1.9
7,train,33.6,147,437,1.5363,2.4
7,train,38.4,168,437,1.5346,2.6
7,train,43.2,189,437,1.5352,2.9
7,train,48.1,210,437,1.5378,3.4
7,train,52.9,231,437,1.5375,3.6
7,train,57.7,252,437,1.5371,3.9
7,train,62.5,273,437,1.5373,4.4
7,train,67.3,294,437,1.5385,4.7
7,train,72.1,315,437,1.5375,5.1
7,train,76.9,336,437,1.5386,5.4
7,train,81.7,357,437,1.5393,5.8
7,train,86.5,378,437,1.5382,6.1
7,train,91.3,399,437,1.5369,6.5
7,train,96.1,420,437,1.537,6.8
7,train,100.0,437,437,1.5372,7.0
7,val,4.3,4,93,1.4532,0.3
7,val,8.6,8,93,1.4434,0.3
7,val,12.9,12,93,1.424,0.3
7,val,17.2,16,93,1.4151,0.4
7,val,21.5,20,93,1.4143,0.4
7,val,25.8,24,93,1.4119,0.4
7,val,30.1,28,93,1.4034,0.5
7,val,34.4,32,93,1.3991,0.5
7,val,38.7,36,93,1.3937,0.6
7,val,43.0,40,93,1.3906,0.6
7,val,47.3,44,93,1.3853,0.7
7,val,51.6,48,93,1.3778,0.8
